TIMESTAMP,PO,ORDER_NO,CUSTOMER_NAME,CONSINGEE_NAME,Item_Description,BF,GSM,SizeReel,QTY,DELIVERY_DATE,INVOICE_DATE
17/03/2023 12:46:00,ACPL-1657,2517,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,22,180,142,5000,22/03/2023,17/03/2023
17/03/2023 12:46:00,ACPL-1657,2517,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,18,180,181,3000,22/03/2023,17/03/2023
17/03/2023 12:46:00,ACPL-1657,2517,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,18,180,123,15000,22/03/2023,17/03/2023
17/03/2023 12:46:00,ACPL-1657,2517,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL UPTO 150 GSM,18,140,92,2500,22/03/2023,17/03/2023
17/03/2023 12:46:00,ACPL-1657,2517,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL UPTO 150 GSM,18,140,127,4500,22/03/2023,17/03/2023
17/03/2023 02:27:00,1588/03,2518,VEDANT PACKER PVT. LTD.,ARIHANT PACKAGING - VPPL,KRAFT PAPER NATURAL UPTO 150 GSM,18,150,80,4000,22/03/2023,17/03/2023
17/03/2023 02:27:00,1588/03,2518,VEDANT PACKER PVT. LTD.,ARIHANT PACKAGING - VPPL,KRAFT PAPER NATURAL 151-224,18,180,81.5,1100,22/03/2023,17/03/2023
17/03/2023 02:52:00,20-001024,2521,RADHESHAM WELPACK P LTD - KHED,RADHESHAM WELPACK P LTD - KHED,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,133.5,6000,25/03/2023,17/03/2023
17/03/2023 02:52:00,20-001024,2521,RADHESHAM WELPACK P LTD - KHED,RADHESHAM WELPACK P LTD - KHED,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,120.5,13000,25/03/2023,17/03/2023
17/03/2023 02:52:00,20-001024,2521,RADHESHAM WELPACK P LTD - KHED,RADHESHAM WELPACK P LTD - KHED,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,173,5000,25/03/2023,17/03/2023
17/03/2023 02:52:00,20-001024,2521,RADHESHAM WELPACK P LTD - KHED,RADHESHAM WELPACK P LTD - KHED,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,183,2000,25/03/2023,17/03/2023
17/03/2023 02:52:00,20-001024,2521,RADHESHAM WELPACK P LTD - KHED,RADHESHAM WELPACK P LTD - KHED,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,180,6000,25/03/2023,17/03/2023
17/03/2023 02:52:00,20-001024,2521,RADHESHAM WELPACK P LTD - KHED,RADHESHAM WELPACK P LTD - KHED,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,157.5,10000,25/03/2023,17/03/2023
17/03/2023 02:52:00,20-001024,2521,RADHESHAM WELPACK P LTD - KHED,RADHESHAM WELPACK P LTD - KHED,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,124.5,8000,25/03/2023,17/03/2023
17/03/2023 02:52:00,20-001024,2521,RADHESHAM WELPACK P LTD - KHED,RADHESHAM WELPACK P LTD - KHED,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,140,5000,25/03/2023,17/03/2023
17/03/2023 02:52:00,20-001024,2521,RADHESHAM WELPACK P LTD - KHED,RADHESHAM WELPACK P LTD - KHED,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,163,10000,25/03/2023,17/03/2023
17/03/2023 02:52:00,20-001024,2521,RADHESHAM WELPACK P LTD - KHED,RADHESHAM WELPACK P LTD - KHED,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,81.5,3500,25/03/2023,17/03/2023
17/03/2023 02:52:00,20-001024,2521,RADHESHAM WELPACK P LTD - KHED,RADHESHAM WELPACK P LTD - KHED,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,98,8000,25/03/2023,17/03/2023
17/03/2023 02:52:00,20-001024,2521,RADHESHAM WELPACK P LTD - KHED,RADHESHAM WELPACK P LTD - KHED,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,103,8000,25/03/2023,17/03/2023
17/03/2023 02:52:00,20-001024,2521,RADHESHAM WELPACK P LTD - KHED,RADHESHAM WELPACK P LTD - KHED,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,114.5,7000,25/03/2023,17/03/2023
17/03/2023 02:52:00,20-001024,2521,RADHESHAM WELPACK P LTD - KHED,RADHESHAM WELPACK P LTD - KHED,KRAFT PAPER NATURAL 151-224,18,180,150,10000,25/03/2023,17/03/2023
18/03/2023 03:19:00,LTPL-123,2522,LAKHOTIYA TRADERS PVT. LTD.-DRS,VIBGYOR ENTERPRISES,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,84,2000,24/03/2023,18/03/2023
18/03/2023 03:19:00,LTPL-123,2522,LAKHOTIYA TRADERS PVT. LTD.-DRS,VIBGYOR ENTERPRISES,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,66,3000,24/03/2023,18/03/2023
18/03/2023 03:19:00,LTPL-123,2522,LAKHOTIYA TRADERS PVT. LTD.-DRS,VIBGYOR ENTERPRISES,KRAFT PAPER NATURAL UPTO 150 GSM,16,120,66,3000,24/03/2023,18/03/2023
18/03/2023 03:49:00,KY-464,2525,S PAPERS,Matere Packaging Industries Private Limited,KRAFT PAPER NATURAL UPTO 150 GSM,18,150,112,1120,23/03/2023,18/03/2023
18/03/2023 03:49:00,KY-464,2525,S PAPERS,Matere Packaging Industries Private Limited,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,93,930,23/03/2023,18/03/2023
18/03/2023 03:49:00,KY-464,2525,S PAPERS,Matere Packaging Industries Private Limited,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,99,495,23/03/2023,18/03/2023
18/03/2023 04:06:00,KY-465,2526,S PAPERS,PACKOKRAFT LLP,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,72,1080,23/03/2023,18/03/2023
18/03/2023 04:06:00,KY-465,2526,S PAPERS,PACKOKRAFT LLP,KRAFT PAPER NATURAL UPTO 150 GSM,18,150,98.5,495,23/03/2023,18/03/2023
18/03/2023 04:06:00,KY-465,2526,S PAPERS,PACKOKRAFT LLP,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,72,360,23/03/2023,18/03/2023
18/03/2023 04:06:00,KY-465,2526,S PAPERS,PACKOKRAFT LLP,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,98,490,23/03/2023,18/03/2023
18/03/2023 04:27:00,83,2519,KRISHNA AGENCIES,AVADHOOT PAPER PRODUCTS PVT LTD (KA),KRAFT PAPER NATURAL UPTO 150 GSM,0,120,175.5,5000,20/03/2023,17/03/2023
18/03/2023 04:27:00,83,2519,KRISHNA AGENCIES,AVADHOOT PAPER PRODUCTS PVT LTD (KA),KRAFT PAPER NATURAL UPTO 150 GSM,0,150,181.5,5000,20/03/2023,17/03/2023
18/03/2023 04:27:00,83,2519,KRISHNA AGENCIES,AVADHOOT PAPER PRODUCTS PVT LTD (KA),KRAFT PAPER NATURAL 151-224,0,180,163.5,5000,20/03/2023,17/03/2023
18/03/2023 04:27:00,83,2519,KRISHNA AGENCIES,AVADHOOT PAPER PRODUCTS PVT LTD (KA),KRAFT PAPER NATURAL 151-224,0,180,175.5,10000,20/03/2023,17/03/2023
18/03/2023 04:27:00,83,2519,KRISHNA AGENCIES,AVADHOOT PAPER PRODUCTS PVT LTD (KA),KRAFT PAPER NATURAL 151-224,0,180,181.5,5000,20/03/2023,17/03/2023
18/03/2023 04:27:00,83,2519,KRISHNA AGENCIES,AVADHOOT PAPER PRODUCTS PVT LTD (KA),KRAFT PAPER NATURAL UPTO 150 GSM,0,150,171.5,7000,20/03/2023,17/03/2023
18/03/2023 04:49:00,KY-467,2527,S PAPERS,MAULIKRUPA ENTERPRISES - SP,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,63.5,320,24/03/2023,18/03/2023
18/03/2023 04:49:00,KY-467,2527,S PAPERS,MAULIKRUPA ENTERPRISES - SP,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,66,660,24/03/2023,18/03/2023
18/03/2023 04:49:00,KY-467,2527,S PAPERS,MAULIKRUPA ENTERPRISES - SP,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,71.5,355,24/03/2023,18/03/2023
18/03/2023 04:49:00,KY-467,2527,S PAPERS,MAULIKRUPA ENTERPRISES - SP,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,91.5,915,24/03/2023,18/03/2023
18/03/2023 04:49:00,KY-467,2527,S PAPERS,MAULIKRUPA ENTERPRISES - SP,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,102,505,24/03/2023,18/03/2023
18/03/2023 05:07:00,ACPL-1680,2529,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL UPTO 150 GSM,18,150,142,6000,23/03/2023,18/03/2023
18/03/2023 05:07:00,ACPL-1680,2529,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL UPTO 150 GSM,18,120,144,4000,23/03/2023,18/03/2023
18/03/2023 05:07:00,ACPL-1680,2529,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL UPTO 150 GSM,18,120,147,3000,23/03/2023,18/03/2023
18/03/2023 05:07:00,ACPL-1680,2529,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL UPTO 150 GSM,18,140,145.5,5000,23/03/2023,18/03/2023
18/03/2023 05:07:00,ACPL-1680,2529,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL UPTO 150 GSM,18,150,165,6000,23/03/2023,18/03/2023
18/03/2023 05:07:00,ACPL-1680,2529,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,18,180,170,3000,23/03/2023,18/03/2023
18/03/2023 05:07:00,ACPL-1680,2529,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,18,180,174,4000,23/03/2023,18/03/2023
18/03/2023 05:07:00,ACPL-1680,2529,ALIGN COMPONENTS PVT. LTD. (BUII),ALIGN COMPONENTS PVT. LTD. (BUII),KRAFT PAPER NATURAL 151-224,18,180,100.5,2000,23/03/2023,18/03/2023
18/03/2023 05:19:00,KY-466,2530,S PAPERS,GOVIND PACKAGES & PRINTERS,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,56,280,23/03/2023,18/03/2023
18/03/2023 05:19:00,KY-466,2530,S PAPERS,GOVIND PACKAGES & PRINTERS,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,61,305,23/03/2023,18/03/2023
18/03/2023 05:19:00,KY-466,2530,S PAPERS,GOVIND PACKAGES & PRINTERS,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,71.5,715,23/03/2023,18/03/2023
18/03/2023 05:19:00,KY-466,2530,S PAPERS,GOVIND PACKAGES & PRINTERS,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,81.5,410,23/03/2023,18/03/2023
18/03/2023 05:19:00,KY-466,2530,S PAPERS,GOVIND PACKAGES & PRINTERS,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,86.5,865,23/03/2023,18/03/2023
18/03/2023 05:19:00,KY-466,2530,S PAPERS,GOVIND PACKAGES & PRINTERS,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,89,890,23/03/2023,18/03/2023
18/03/2023 05:19:00,KY-466,2530,S PAPERS,GOVIND PACKAGES & PRINTERS,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,100.5,1005,23/03/2023,18/03/2023
18/03/2023 05:19:00,KY-466,2530,S PAPERS,GOVIND PACKAGES & PRINTERS,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,117.5,590,23/03/2023,18/03/2023
18/03/2023 05:19:00,KY-466,2530,S PAPERS,GOVIND PACKAGES & PRINTERS,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,122,610,23/03/2023,18/03/2023
18/03/2023 05:19:00,KY-466,2530,S PAPERS,GOVIND PACKAGES & PRINTERS,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,132,660,23/03/2023,18/03/2023
18/03/2023 05:19:00,KY-466,2530,S PAPERS,GOVIND PACKAGES & PRINTERS,KRAFT PAPER NATURAL 151-224,18,180,71.5,715,23/03/2023,18/03/2023
18/03/2023 05:19:00,KY-466,2530,S PAPERS,GOVIND PACKAGES & PRINTERS,KRAFT PAPER NATURAL 151-224,18,180,94,470,23/03/2023,18/03/2023
18/03/2023 05:19:00,KY-466,2530,S PAPERS,GOVIND PACKAGES & PRINTERS,KRAFT PAPER NATURAL 151-224,18,180,96.5,485,23/03/2023,18/03/2023
18/03/2023 05:19:00,KY-466,2530,S PAPERS,GOVIND PACKAGES & PRINTERS,KRAFT PAPER NATURAL 151-224,18,180,112,560,23/03/2023,18/03/2023
18/03/2023 05:19:00,KY-466,2530,S PAPERS,GOVIND PACKAGES & PRINTERS,KRAFT PAPER NATURAL 151-224,18,180,117.5,890,23/03/2023,18/03/2023
18/03/2023 05:19:00,KY-466,2530,S PAPERS,GOVIND PACKAGES & PRINTERS,KRAFT PAPER NATURAL 151-224,18,180,122,610,23/03/2023,18/03/2023
18/03/2023 05:19:00,KY-466,2530,S PAPERS,GOVIND PACKAGES & PRINTERS,KRAFT PAPER NATURAL 151-224,18,180,127,635,23/03/2023,18/03/2023
18/03/2023 05:19:00,KY-466,2530,S PAPERS,GOVIND PACKAGES & PRINTERS,KRAFT PAPER NATURAL 151-224,18,180,131,1310,23/03/2023,18/03/2023
18/03/2023 05:29:00,ACPL-2847,2531,ALIGN COMPONENTS PVT. LTD.,ALIGN COMPONENTS PVT. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,203,1500,23/03/2023,18/03/2023
18/03/2023 05:29:00,ACPL-2847,2531,ALIGN COMPONENTS PVT. LTD.,ALIGN COMPONENTS PVT. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,153.5,2000,23/03/2023,18/03/2023
18/03/2023 05:29:00,ACPL-2847,2531,ALIGN COMPONENTS PVT. LTD.,ALIGN COMPONENTS PVT. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,183,1500,23/03/2023,18/03/2023
18/03/2023 05:29:00,ACPL-2847,2531,ALIGN COMPONENTS PVT. LTD.,ALIGN COMPONENTS PVT. LTD.,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,186,4000,23/03/2023,18/03/2023
18/03/2023 05:29:00,ACPL-2847,2531,ALIGN COMPONENTS PVT. LTD.,ALIGN COMPONENTS PVT. LTD.,KRAFT PAPER NATURAL 151-224,18,170,123,2000,23/03/2023,18/03/2023
18/03/2023 05:29:00,ACPL-2847,2531,ALIGN COMPONENTS PVT. LTD.,ALIGN COMPONENTS PVT. LTD.,KRAFT PAPER NATURAL 151-224,18,170,128.5,5000,23/03/2023,18/03/2023
18/03/2023 05:29:00,ACPL-2847,2531,ALIGN COMPONENTS PVT. LTD.,ALIGN COMPONENTS PVT. LTD.,KRAFT PAPER NATURAL 151-224,18,170,138,2000,23/03/2023,18/03/2023
18/03/2023 05:29:00,ACPL-2847,2531,ALIGN COMPONENTS PVT. LTD.,ALIGN COMPONENTS PVT. LTD.,KRAFT PAPER NATURAL 151-224,18,170,198,1500,23/03/2023,18/03/2023
18/03/2023 05:59:00,KY-459,2532,S PAPERS,Matere Packaging Industries Private Limited,KRAFT PAPER NATURAL 151-224,20,180,122,600,20/03/2023,18/03/2023
19/03/2023 06:46:00,101,2523,BIYANI PACKAGING PRIVATE LIMITED ,TIRUPATI CORRUGATOR - BPPL,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,72,4000,24/03/2023,18/03/2023
19/03/2023 06:46:00,101,2523,BIYANI PACKAGING PRIVATE LIMITED ,TIRUPATI CORRUGATOR - BPPL,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,74.5,2000,24/03/2023,18/03/2023
19/03/2023 06:46:00,101,2523,BIYANI PACKAGING PRIVATE LIMITED ,TIRUPATI CORRUGATOR - BPPL,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,76.5,2000,24/03/2023,18/03/2023
19/03/2023 06:46:00,101,2523,BIYANI PACKAGING PRIVATE LIMITED ,TIRUPATI CORRUGATOR - BPPL,KRAFT PAPER NATURAL UPTO 150 GSM,18,150,71.5,3000,24/03/2023,18/03/2023
19/03/2023 06:46:00,101,2523,BIYANI PACKAGING PRIVATE LIMITED ,TIRUPATI CORRUGATOR - BPPL,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,104.5,3000,24/03/2023,18/03/2023
19/03/2023 06:46:00,101,2523,BIYANI PACKAGING PRIVATE LIMITED ,TIRUPATI CORRUGATOR - BPPL,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,107,5000,24/03/2023,18/03/2023
19/03/2023 06:46:00,101,2523,BIYANI PACKAGING PRIVATE LIMITED ,TIRUPATI CORRUGATOR - BPPL,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,104.5,2000,24/03/2023,18/03/2023
19/03/2023 06:46:00,101,2523,BIYANI PACKAGING PRIVATE LIMITED ,TIRUPATI CORRUGATOR - BPPL,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,107,2000,24/03/2023,18/03/2023
20/03/2023 10:34:00,465/ADDITION,2534,KEDAR PAPER CONVERSION,DHANLAKSHMI PACKAGING INDUSTRIES PRIVATE LIMITED,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,233,14500,21/03/2023,20/03/2023
20/03/2023 10:34:00,465/ADDITION,2534,KEDAR PAPER CONVERSION,DHANLAKSHMI PACKAGING INDUSTRIES PRIVATE LIMITED,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,240,6000,21/03/2023,20/03/2023
20/03/2023 10:35:00,20-001024,2535,RADHESHAM WELPACK P LTD - KHED,RADHESHAM WELPACK P LTD - KHED,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,152.5,4000,25/03/2023,20/03/2023
20/03/2023 10:37:00,595,2536,SHRI VENKATESH PAPERS -SANGLI,SHRI VENKATESH PAPERS -SANGLI,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,151.5,10000,25/03/2023,20/03/2023
20/03/2023 10:52:00,102,2524,BIYANI PACKAGING PRIVATE LIMITED ,TIRUPATI CORRUGATOR - BPPL,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,72,300,23/03/2023,18/03/2023
20/03/2023 10:52:00,102,2524,BIYANI PACKAGING PRIVATE LIMITED ,TIRUPATI CORRUGATOR - BPPL,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,104.5,400,23/03/2023,18/03/2023
20/03/2023 10:52:00,102,2524,BIYANI PACKAGING PRIVATE LIMITED ,TIRUPATI CORRUGATOR - BPPL,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,107,500,23/03/2023,18/03/2023
20/03/2023 10:52:00,102,2524,BIYANI PACKAGING PRIVATE LIMITED ,TIRUPATI CORRUGATOR - BPPL,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,104.5,200,23/03/2023,18/03/2023
20/03/2023 10:52:00,102,2524,BIYANI PACKAGING PRIVATE LIMITED ,TIRUPATI CORRUGATOR - BPPL,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,107,100,23/03/2023,18/03/2023
20/03/2023 11:24:00,KY-469,2537,S PAPERS,BHAGYASHREE PACKAGING-SP,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,91.5,2500,24/03/2023,20/03/2023
20/03/2023 11:24:00,KY-469,2537,S PAPERS,BHAGYASHREE PACKAGING-SP,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,79,790,24/03/2023,20/03/2023
20/03/2023 11:24:00,KY-469,2537,S PAPERS,BHAGYASHREE PACKAGING-SP,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,71.5,715,24/03/2023,20/03/2023
20/03/2023 11:24:00,KY-469,2537,S PAPERS,BHAGYASHREE PACKAGING-SP,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,140,91.5,915,24/03/2023,20/03/2023
20/03/2023 11:43:00,KY-470,2538,S PAPERS,MAULIKRUPA PACKAGING-SP,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,71.5,335,24/03/2023,20/03/2023
20/03/2023 11:43:00,KY-470,2538,S PAPERS,MAULIKRUPA PACKAGING-SP,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,96.5,445,24/03/2023,20/03/2023
20/03/2023 11:43:00,KY-470,2538,S PAPERS,MAULIKRUPA PACKAGING-SP,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,107,535,24/03/2023,20/03/2023
20/03/2023 11:43:00,KY-470,2538,S PAPERS,MAULIKRUPA PACKAGING-SP,KRAFT PAPER NATURAL UPTO 150 GSM,18,120,112,1120,24/03/2023,20/03/2023
20/03/2023 11:43:00,KY-470,2538,S PAPERS,MAULIKRUPA PACKAGING-SP,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,140,71.5,360,24/03/2023,20/03/2023
20/03/2023 11:43:00,KY-470,2538,S PAPERS,MAULIKRUPA PACKAGING-SP,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,140,76.5,765,24/03/2023,20/03/2023
20/03/2023 11:43:00,KY-470,2538,S PAPERS,MAULIKRUPA PACKAGING-SP,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,140,81.5,815,24/03/2023,20/03/2023
20/03/2023 11:43:00,KY-470,2538,S PAPERS,MAULIKRUPA PACKAGING-SP,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,140,96.5,965,24/03/2023,20/03/2023
20/03/2023 11:43:00,KY-470,2538,S PAPERS,MAULIKRUPA PACKAGING-SP,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,140,102,510,24/03/2023,20/03/2023
20/03/2023 11:43:00,KY-470,2538,S PAPERS,MAULIKRUPA PACKAGING-SP,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,140,112,1120,24/03/2023,20/03/2023
20/03/2023 11:43:00,KY-470,2538,S PAPERS,MAULIKRUPA PACKAGING-SP,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,140,132,1320,24/03/2023,20/03/2023
20/03/2023 11:44:00,RP/VR/22-23/014,2539,RUDRA  PAPERS,V R SALES -RP,KRAFT PAPER NATURAL UPTO 150 GSM,18,100,86.5,1650,25/03/2023,20/03/2023
20/03/2023 11:44:00,RP/VR/22-23/014,2539,RUDRA  PAPERS,V R SALES -RP,KRAFT PAPER NATURAL UPTO 150 GSM,18,100,94,4500,25/03/2023,20/03/2023
20/03/2023 11:44:00,RP/VR/22-23/014,2539,RUDRA  PAPERS,V R SALES -RP,KRAFT PAPER NATURAL UPTO 150 GSM,18,100,102,1000,25/03/2023,20/03/2023
20/03/2023 11:44:00,RP/VR/22-23/014,2539,RUDRA  PAPERS,V R SALES -RP,KRAFT PAPER NATURAL UPTO 150 GSM,18,100,107,500,25/03/2023,20/03/2023
20/03/2023 11:44:00,RP/VR/22-23/014,2539,RUDRA  PAPERS,V R SALES -RP,KRAFT PAPER NATURAL UPTO 150 GSM,18,100,112,2100,25/03/2023,20/03/2023
20/03/2023 11:44:00,RP/VR/22-23/014,2539,RUDRA  PAPERS,V R SALES -RP,KRAFT PAPER NATURAL UPTO 150 GSM,18,100,122,5800,25/03/2023,20/03/2023
20/03/2023 11:44:00,RP/VR/22-23/014,2539,RUDRA  PAPERS,V R SALES -RP,KRAFT PAPER NATURAL UPTO 150 GSM,18,100,127,1200,25/03/2023,20/03/2023
20/03/2023 11:44:00,RP/VR/22-23/014,2539,RUDRA  PAPERS,V R SALES -RP,KRAFT PAPER NATURAL UPTO 150 GSM,18,100,142.5,2700,25/03/2023,20/03/2023
20/03/2023 11:44:00,RP/VR/22-23/014,2539,RUDRA  PAPERS,V R SALES -RP,KRAFT PAPER NATURAL UPTO 150 GSM,18,100,157.5,3000,25/03/2023,20/03/2023
20/03/2023 11:50:00,KY-468,2540,S PAPERS,MAULIKRUPA ENTERPRISES - SP,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,140,71.5,1030,24/03/2023,20/03/2023
20/03/2023 11:51:00,1599/03,2541,VEDANT PACKER PVT. LTD.,PRESTIGE PAPER BOX INDUSTRIES-VP,KRAFT PAPER GOLDEN YELLOW UPTO 150 GSM,18,150,99.5,2000,24/03/2023,20/03/2023
20/03/2023 12:58:00,1600,2520,VEDANT PACKER PVT. LTD.,J N PACKAGING,KRAFT PAPER NATURAL 151-224,24,180,129.5,1295,22/03/2023,17/03/2023
20/03/2023 01:09:00,1602/03,2543,VEDANT PACKER PVT. LTD.,ROYAL PACKAGING INDUSTRIES,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,119,16000,23/03/2023,20/03/2023
20/03/2023 01:14:00,23030057,2544,AVADHOOT PAPER PRODUCTS PVT LTD.,AVADHOOT PAPER PRODUCTS PVT LTD.,KRAFT PAPER NATURAL 151-224,16,180,123.5,7000,25/03/2023,20/03/2023
20/03/2023 01:20:00,1596/03,2533,VEDANT PACKER PVT. LTD.,ROYAL PACKAGING INDUSTRIES,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,118,10000,22/03/2023,20/03/2023
20/03/2023 01:27:00,1584,2542,VEDANT PACKER PVT. LTD.,ONKAR INDUSTRIES,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,119.5,1200,24/03/2023,20/03/2023
20/03/2023 01:27:00,1584,2542,VEDANT PACKER PVT. LTD.,ONKAR INDUSTRIES,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,84,840,24/03/2023,20/03/2023
20/03/2023 01:35:00,1578/03,2545,VEDANT PACKER PVT. LTD.,ROYAL PACKAGING INDUSTRIES,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,72.5,2000,22/03/2023,20/03/2023
20/03/2023 01:35:00,1578/03,2545,VEDANT PACKER PVT. LTD.,ROYAL PACKAGING INDUSTRIES,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,87.5,4000,22/03/2023,20/03/2023
20/03/2023 01:35:00,1578/03,2545,VEDANT PACKER PVT. LTD.,ROYAL PACKAGING INDUSTRIES,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,108.5,1123,22/03/2023,20/03/2023
20/03/2023 01:35:00,1578/03,2545,VEDANT PACKER PVT. LTD.,ROYAL PACKAGING INDUSTRIES,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,120,708,22/03/2023,20/03/2023
20/03/2023 01:57:00,KY-471,2546,S PAPERS,Sadguru Packaging - JEJURI,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,69,2000,21/03/2023,20/03/2023
20/03/2023 01:57:00,KY-471,2546,S PAPERS,Sadguru Packaging - JEJURI,KRAFT PAPER NATURAL UPTO 150 GSM,18,140,96.5,2000,21/03/2023,20/03/2023
